pulse_years,Teff_K,radius_cm,photon_luminosity_erg_s,nuclear_power_erg_s,logg,run
7940776.99191847,5710.554081843518,5791526556.119208,2.5416789977454e+31,8.462567385108918e+30,5.597325529873997,coolg580_nominal_v1
7945576.99191847,5710.166920124724,5790546720.062477,2.5401300701175155e+31,8.4580009153823e+30,5.597472494025743,coolg580_nominal_v1
7950376.99191847,5709.779915818162,5789567823.609004,2.5385829982971203e+31,8.453440630379249e+30,5.597619342082386,coolg580_nominal_v1
7957576.99191847,5709.199899307062,5788101668.444656,2.536266587251691e+31,8.446612776915502e+30,5.597839332159433,coolg580_nominal_v1
7964776.99191847,5708.620272640324,5786637635.245376,2.5339544106870092e+31,8.439798757180897e+30,5.598059059455739,coolg580_nominal_v1
7975576.99191847,5707.751982996065,5784446515.759307,2.5304956480831324e+31,8.429605826135868e+30,5.598388014323215,coolg580_nominal_v1
7986376.99191847,5706.884599081379,5782260157.186037,2.5270464130760014e+31,8.419443776017446e+30,5.598716378654391,coolg580_nominal_v1
7998885.29269972,5705.881357289768,5779734417.552729,2.523064276830777e+31,8.40771398619675e+30,5.599095868471941,coolg580_nominal_v2
8011393.59348097,5704.879299551329,5777215014.419643,2.5190947593062387e+31,8.396025228844314e+30,5.599474571485971,coolg580_nominal_v2
8030156.044652845,5703.379694364203,5773450589.624484,2.513168732093282e+31,8.378575230818187e+30,5.600040727248765,coolg580_nominal_v2
8048918.49582472,5701.882793354728,5769700264.657098,2.507270831087188e+31,8.361216316213019e+30,5.600605129643415,coolg580_nominal_v2
8067680.946996595,5700.388542480023,5765963925.649004,2.501400754419347e+31,8.343947802560824e+30,5.601167792163304,coolg580_nominal_v2
8086443.39816847,5698.89692213968,5762241471.525686,2.495558273609004e+31,8.326769019129501e+30,5.601728726423367,coolg580_nominal_v2
8099243.39816847,5697.880006789797,5759708076.758454,2.4915851948870245e+31,8.315096334181101e+30,5.602110689347614,v45
8112043.39816847,5696.864270417552,5757181063.201659,2.487624735850592e+31,8.30346492410706e+30,5.602491857577224,v45
8131243.39816847,5695.344237290811,5753405356.278992,2.4817124671514196e+31,8.286101463918229e+30,5.603061687360296,v45
8150443.39816847,5693.826940298262,5749643901.066174,2.475828444702138e+31,8.268829584227899e+30,5.603629738236036,v45
8163243.39816847,5692.816056893016,5747142234.161567,2.4719182109561724e+31,8.257361090641573e+30,5.604007743058113,v45
8176043.39816847,5691.806342130547,5744646816.18658,2.4680203026192505e+31,8.245932840936692e+30,5.604384967620404,v45
8195243.39816847,5690.295289252267,5740918193.61031,2.462201170709428e+31,8.228872066892161e+30,5.60494891733136,v45
8214443.39816847,5688.786921046182,5737203531.996201,2.45640958582529e+31,8.211900594442033e+30,5.6055111198017755,v45
8227243.39816847,5687.7819763461175,5734732941.798665,2.452560672316858e+31,8.200631207361929e+30,5.605885237531201,v45
8240043.39816847,5686.778187793124,5732268473.296354,2.448723796385134e+31,8.189401065476372e+30,5.606258588871839,v45
8259243.39816847,5685.275979545906,5728585975.847663,2.442995557895418e+31,8.172635459353735e+30,5.606816763093045,v45
8278443.39816847,5683.77645483423,5724917149.150405,2.4372942675287907e+31,8.15595694625818e+30,5.60737322210014,v45
8291243.39816847,5682.7774146579995,5722476994.795749,2.433505289162819e+31,8.144881737714731e+30,5.607743523174409,v45
8304043.39816847,5681.779527258757,5720042834.038319,2.4297280808317655e+31,8.133844807149384e+30,5.608113072055872,v45
8323243.39816847,5680.286064184784,5716405510.491989,2.424088604089192e+31,8.117367085585882e+30,5.60866557561318,v45
8342443.39816847,5678.795216406325,5712781590.963466,2.4184753938833463e+31,8.100974315114614e+30,5.609216392847292,v45
8355243.39816847,5677.801976401839,5710371263.268991,2.4147448995180165e+31,8.090088508392838e+30,5.609582943849867,v45
8368043.39816847,5676.809871517514,5707966811.918907,2.4110258978853594e+31,8.079240041960854e+30,5.609948755393336,v45
8387243.39816847,5675.325100225618,5704373769.458262,2.405473219920351e+31,8.063043145335852e+30,5.610495685641109,v45
8406443.39816847,5673.842961750964,5700793856.687143,2.3999462779296044e+31,8.046929128251936e+30,5.6110409600164495,v45
8432043.39816847,5671.872499453616,5696044393.669777,2.3926224304428994e+31,8.025579805881848e+30,5.61176490315034,v45
8457643.39816847,5669.906705779091,5691317898.8443985,2.385343573703677e+31,8.004375204623122e+30,5.612485944840788,v45
8483243.39816847,5667.945438859399,5686614167.304174,2.3781090730880303e+31,7.983313938889654e+30,5.613204108653605,v45
8508843.39816847,5665.988665311368,5681933013.991091,2.370918497587733e+31,7.962394622884057e+30,5.6139194152395016,v45
8521643.39816847,5665.010376734977,5679597486.296454,2.367334111943788e+31,7.951979831444237e+30,5.614276517411387,v45
8534443.39816847,5664.033145745926,5677267518.987393,2.363760459480021e+31,7.94160009526106e+30,5.6146329157516215,v45
8536843.39816847,5663.8498105061835,5676830767.140463,2.3630908036896646e+31,7.939656571071129e+30,5.614699738818464,v45
8539243.39816847,5663.6673652420595,5676394626.90262,2.36242329373122e+31,7.937714280404236e+30,5.614766473439561,v45
8542843.39816847,5663.618600186795,5675825699.03591,2.3618684144125465e+31,7.934804564403547e+30,5.61485353384756,v45
8546443.39816847,5663.392149583785,5675194807.417517,2.36096574532107e+31,7.931897582217111e+30,5.614950086487448,v45
8551843.39816847,5663.004927612272,5674224145.105778,2.359512778080851e+31,7.927542770388888e+30,5.615098659128416,v45
8557243.39816847,5662.601753764431,5673245604.601804,2.3580274029340097e+31,7.923194129879583e+30,5.615248463358477,v45
8565343.39816847,5661.984772684276,5671773018.774244,2.355776436171108e+31,7.916683697598632e+30,5.61547394942381,v45
8573443.39816847,5661.363083265508,5670299916.101622,2.353518930706392e+31,7.910186980362004e+30,5.615699573212078,v45
8585593.39816847,5660.428356235817,5668093945.480608,2.35013533329202e+31,7.900469813529201e+30,5.6160375543729835,v45
8597743.39816847,5659.4940976974585,5665893189.4143,2.346760730188179e+31,7.890783232374855e+30,5.616374867700147,v45
8615968.39816847,5658.097310291979,5662605662.391541,2.341724975335832e+31,7.87631558651237e+30,5.616878996236098,v45
8634193.39816847,5656.705186098665,5659331573.938018,2.336716684217407e+31,7.861916034348316e+30,5.617381354996294,v45
8646993.39816847,5655.729354367508,5657038405.3536,2.333212692559536e+31,7.851840055045917e+30,5.617733379710135,v45
8659793.39816847,5654.755728574508,5654751666.218662,2.329721845302409e+31,7.841797353566715e+30,5.618084559565879,v45
8678993.39816847,5653.300698437178,5651336034.0577135,2.3245142267263093e+31,7.826801009278095e+30,5.61860937072396,v45
8698193.39816847,5651.850035164024,5647934098.241794,2.3193343565852693e+31,7.811878666422777e+30,5.619132392823613,v45
8710993.39816847,5650.884295113663,5645671846.58027,2.3158931763174056e+31,7.801967589631445e+30,5.61948037146966,v45
8723793.39816847,5649.9202674316075,5643415445.057997,2.312463686709736e+31,7.792089076731264e+30,5.619827589173914,v45
8742993.39816847,5648.478584814667,5640044139.739007,2.3073450868180623e+31,7.777337551632383e+30,5.620346628331865,v45
8762193.39816847,5647.040378999059,5636685509.28147,2.302251595447959e+31,7.762658369761758e+30,5.620864024691621,v45
8787793.39816847,5645.129529907234,5632229882.87618,2.295503669844458e+31,7.743205097277712e+30,5.621550889041823,v45
8813393.39816847,5643.224207616263,5627795851.520717,2.2887981401462567e+31,7.723878311454209e+30,5.622234964014731,v45
8826193.39816847,5642.27196529189,5625583671.366098,2.2854558774023316e+31,7.714254788896504e+30,5.6225764570371775,v45
8838993.39816847,5641.3209680150985,5623376751.128348,2.2821238133779316e+31,7.70466253114254e+30,5.622917271924084,v45
8858193.39816847,5639.897950218507,5620078500.159676,2.277148469451186e+31,7.690337782084341e+30,5.623426870514447,v45
8877393.39816847,5638.477642643744,5616791923.900692,2.2721956430233103e+31,7.676082466201717e+30,5.623934962864173,v45
8890193.39816847,5637.531338072086,5614605796.502128,2.2689034541642835e+31,7.666613724103809e+30,5.6242730946271315,v45
8902993.39816847,5636.586211951191,5612424786.896542,2.2656211196621555e+31,7.657175525288326e+30,5.624610566032973,v45
8912593.39816847,5635.877865029346,5610791807.241641,2.263164909833953e+31,7.650115512441074e+30,5.624863325677141,v45
8922193.39816847,5635.170172916757,5609161678.0397625,2.2607141854711934e+31,7.643072549520187e+30,5.625115717497864,v45
8936593.39816847,5634.110482200414,5606723073.577935,2.2570503576493485e+31,7.632542885447143e+30,5.625493421977344,v45
8950993.39816847,5633.052260454849,5604290834.552156,2.253398765593379e+31,7.622051213814434e+30,5.625870304215756,v45
8972593.39816847,5631.469008781466,5600657148.653017,2.247948562952354e+31,7.606391067920568e+30,5.62643365883111,v45
8994193.39816847,5629.889031143392,5597037569.167146,2.242525465882689e+31,7.590815233074081e+30,5.626995189929032,v45
9006993.39816847,5628.953277586697,5594897230.456333,2.239321260433518e+31,7.581619935912725e+30,5.62732740676892,v45
9019793.39816847,5628.018597760274,5592761766.604899,2.2361263362307315e+31,7.57245393604256e+30,5.627658993628509,v45
9038993.39816847,5626.619693374382,5589569850.645612,2.231354760676782e+31,7.55876463653012e+30,5.62815485856005,v45
9058193.39816847,5625.223258709405,5586388818.557414,2.2266039506832066e+31,7.545140418854984e+30,5.628649314475953,v45
9070993.39816847,5624.292960248274,5584272712.774591,2.223445948839437e+31,7.536090195047284e+30,5.628978395461182,v45
9083793.39816847,5623.363719378737,5582161382.486102,2.2202970145510487e+31,7.527068606413211e+30,5.629306858100865,v45
9102993.39816847,5621.97288026978,5579005441.296545,2.215593874547983e+31,7.513594598696333e+30,5.629798064048058,v45
9122193.39816847,5620.584482692387,5575860166.4623375,2.2109110410557537e+31,7.500184211521604e+30,5.630287886369114,v45
9134993.39816847,5619.659544155021,5573767807.304757,2.207798166702531e+31,7.491275798777113e+30,5.630613888294596,v45
9147793.39816847,5618.735646573897,5571680127.981309,2.204694152276394e+31,7.48239538059346e+30,5.630939283065995,v45
9166993.39816847,5617.352794873925,5568559440.107791,2.2000579565915063e+31,7.469131843006893e+30,5.631425914453185,v45
9186193.39816847,5615.972328162877,5565449209.721154,2.19544157894163e+31,7.455930506496844e+30,5.63191118654951,v45
9211793.39816847,5614.136759491693,5561321131.076058,2.1893212823513377e+31,7.438431192165825e+30,5.632555686904517,v45
9237393.39816847,5612.305429301715,5557211359.56636,2.183235687739061e+31,7.421040652243149e+30,5.633197804439843,v45
9250193.39816847,5611.3899914592275,5555160595.054396,2.1802015826756145e+31,7.412379518536593e+30,5.6335183969200004,v45
9262993.39816847,5610.475531090723,5553114335.20348,2.1771759184826005e+31,7.403745290864253e+30,5.63383840317747,v45
9282193.39816847,5609.106737265232,5550055388.874585,2.172656418737015e+31,7.390848835945538e+30,5.634316999318105,v45
9301393.39816847,5607.740240101318,5547006541.174913,2.168155913467247e+31,7.378012139657468e+30,5.634794277997378,v45
9314193.39816847,5606.829858809138,5544978234.822764,2.1651640232385156e+31,7.36948422272984e+30,5.6351119424312754,v45
9326993.39816847,5605.920468494919,5542954367.270981,2.1621804467730263e+31,7.360982602985472e+30,5.635429027518693,v45
9346193.39816847,5604.559249178476,5539928841.929581,2.1577237028344333e+31,7.348283852535391e+30,5.635903261152114,v45
9365393.39816847,5603.200249414956,5536913256.655681,2.1532854958570716e+31,7.335643537977872e+30,5.636376194526035,v45
9378193.39816847,5602.294893315524,5534907055.677581,2.1503350176734657e+31,7.327245869627747e+30,5.636690969151827,v45
9390993.39816847,5601.390542948463,5532905216.286975,2.1473927215628055e+31,7.318873919981431e+30,5.637005173183884,v45
9410193.39816847,5600.036884954246,5529912546.588859,2.142997562428512e+31,7.306368512984834e+30,5.637475107696271,v45
9429393.39816847,5598.685535398774,5526929623.032218,2.1386207161251745e+31,7.293920264177758e+30,5.637943764932087,v45
9442193.39816847,5597.785257177062,5524945117.749062,2.1357109446250953e+31,7.285649995164642e+30,5.638255697422551,v45
9454993.39816847,5596.8859576565455,5522964893.197535,2.1328091591113867e+31,7.277404885771159e+30,5.638567068751251,v45
9474193.39816847,5595.539815856303,5520004462.332796,2.1284743443048343e+31,7.265088615069145e+30,5.63903277639854,v45
9493393.39816847,5594.195928059308,5517053608.024817,2.1241574237835e+31,7.252828265825541e+30,5.639497226169564,v45
9506193.39816847,5593.3006195046355,5515090412.157471,2.121287439349836e+31,7.244682636403088e+30,5.639806361053781,v45
9518993.39816847,5592.406284309948,5513131423.875963,2.1184252870080963e+31,7.236561624559617e+30,5.640114943098055,v45
9528593.39816847,5591.7359400668865,5511664473.364119,2.116283090038853e+31,7.230485851081902e+30,5.640346090603086,v45
9538193.39816847,5591.066140275582,5510199876.575662,2.114145267885946e+31,7.22442382570682e+30,5.640576928612696,v45
9552593.39816847,5590.06298848334,5508008430.153206,2.11094831123071e+31,7.215358924089779e+30,5.640922441449163,v45
9566993.39816847,5589.061105559968,5505822263.003868,2.107761206258554e+31,7.206324671342493e+30,5.6412672589312525,v45
9588593.39816847,5587.561909613301,5502555182.420773,2.1030025835150453e+31,7.19283591222633e+30,5.64178282087228,v45
9610193.39816847,5586.0655544557885,5499299848.388053,2.0982658526477027e+31,7.179415218457247e+30,5.6422968336981025,v45
9635793.39816847,5584.296505265008,5495458285.47757,2.0926823451736193e+31,7.163600239577784e+30,5.642903802808831,v45
9661393.39816847,5582.531371556869,5491632975.711611,2.087129027521611e+31,7.147879334896866e+30,5.643508625668881,v45
9674193.39816847,5581.649043007437,5489723994.313388,2.084359972027892e+31,7.14004828039223e+30,5.6438106138832405,v45
9686993.39816847,5580.767791018853,5487819084.904901,2.0815985741592435e+31,7.132240502640778e+30,5.64411206263073,v45
9706193.39816847,5579.777364743142,5485084489.935831,2.07804872771413e+31,7.120582372454529e+30,5.644544990714639,v45
9725393.39816847,5578.478098585733,5482240325.31328,2.0739614025473313e+31,7.108975722223751e+30,5.64499549438794,v45
9738193.39816847,5577.594390725163,5480339186.814007,2.071210276822298e+31,7.101263604201582e+30,5.6452967570485875,v45
9750993.39816847,5576.706825366308,5478439973.548871,2.068457825599007e+31,7.09357407645038e+30,5.645597818996162,v45
9760593.39816847,5576.040753726997,5477017575.840195,2.0663963534951558e+31,7.087820678031347e+30,5.645823364840006,v45
9770193.39816847,5575.375211339738,5475597664.483231,2.0643391982041604e+31,7.08207989899608e+30,5.646048574858635,v45
9784593.39816847,5574.379353369984,5473473996.90328,2.0612648658244677e+31,7.073494584673031e+30,5.6463855156154255,v45
9798993.39816847,5573.385968680923,5471356484.019938,2.0582025134392536e+31,7.064937444504823e+30,5.646721610056969,v45
9809793.39816847,5572.642185588288,5469771713.232557,2.05591254102634e+31,7.05853673759972e+30,5.646973232083672,v45
9820593.39816847,5571.899796700653,5468190344.860492,2.053629236391299e+31,7.052151774422459e+30,5.647224386570763,v45
9836793.39816847,5570.7896031581095,5465825974.466711,2.0502188705125023e+31,7.042606584697236e+30,5.6476000337259205,v45
9852993.39816847,5569.6823387373315,5463468928.529944,2.046822870661808e+31,7.033096511926143e+30,5.647974678959263,v45
9865143.39816847,5568.8532970344395,5461705078.965736,2.0442838623987355e+31,7.02598531276209e+30,5.648255143193068,v45
9877293.39816847,5568.025705663825,5459945192.390514,2.0417524880147893e+31,7.018893718174239e+30,5.648535067569337,v45
9895518.39816847,5566.787868912167,5457314321.831805,2.037972061156281e+31,7.00829648056643e+30,5.648953697386418,v45
9913743.39816847,5565.552957421404,5454692010.805497,2.034207947045673e+31,6.997742905188934e+30,5.649371166070275,v45
9926543.39816847,5564.686720191314,5452854296.2341385,2.0315722179543723e+31,6.990354549373555e+30,5.649663847589195,v45
9939343.39816847,5563.821791835828,5451020680.345636,2.0289442068035893e+31,6.982987548453754e+30,5.649955974662009,v45
9958543.39816847,5562.527763169099,5448279592.368455,2.0250191747745201e+31,6.971980782260849e+30,5.650392861206361,v45
9977743.39816847,5561.2364912663,5445547463.917459,2.0211109332847765e+31,6.961021533872645e+30,5.650828538523016,v45
10003343.39816847,5559.5201468080895,5441920605.678304,2.0159290211727178e+31,6.946487749921087e+30,5.651407231224792,v45
10028943.39816847,5557.808288186989,5438309145.639627,2.010775720548778e+31,6.932037186520794e+30,5.65198385038077,v45
10041743.39816847,5556.952795811978,5436506904.25043,2.0082062714884295e+31,6.924837833701666e+30,5.652271746192143,v45
10054543.39816847,5556.098336320752,5434708427.638632,2.0056437449388097e+31,6.917659086834472e+30,5.652559135762348,v45
